"Remove","Transaction Id","Organization","Item Code","Item Description","Subinventory Name","Locator Name","Lot Number","Lot Expiry","System OnHand","Unit of Measure","Physical Onhand","Adjustment Item Cost"
"","609937","KDH KCH Dubai Hospital Inventory Organization","MC10412","INTERFORM INTUBATING STYLET 10FR X 3.3MM (10'S BOX)[INTR[8080010[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","322234","31-07-2027","6","EA","-2","13.30000"
"","595361","KDH KCH Dubai Hospital Inventory Organization","MC10412","INTERFORM INTUBATING STYLET 10FR X 3.3MM (10'S BOX)[INTR[8080010[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","333328","30-11-2028","6","EA","14","13.30000"
"","602721","KDH KCH Dubai Hospital Inventory Organization","MC10412","INTERFORM INTUBATING STYLET 10FR X 3.3MM (10'S BOX)[INTR[8080010[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","322237","30-09-2027","4","EA","2","13.30000"
"","609936","KDH KCH Dubai Hospital Inventory Organization","MC10413","INTERFORM INTUBATING STYLET 14FR X 4.7MM (10'S BOX)[INTR[8080014[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","22002","01-02-2027","4","EA","4","12.00000"
"","597773","KDH KCH Dubai Hospital Inventory Organization","MC10414","INTERFORM INTUBATING STYLET 6FR X 2.0MM[INTR[8080006[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","310259","28-02-2026","2","EA","3","13.00143"
"","600297","KDH KCH Dubai Hospital Inventory Organization","MC10416","INTERGUIDE TRACHEAL TUBE INTRODUCER BOUGIE 10FR (10'S BOX)[INTR[8070010[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","341067","30-06-2029","5","EA","5","51.02541"
"","597774","KDH KCH Dubai Hospital Inventory Organization","MC10417","INTERGUIDE TRACHEAL TUBE INTRODUCER BOUGIE 15FR (10'S BOX)[INTR[8070015[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","341068","30-06-2029","5","EA","5","51.00007"
"","612333","KDH KCH Dubai Hospital Inventory Organization","MC10447","DUODERM EXTRA THIN CGF HYDROCOLLOID DRESSING RECTANGLE 5 X 10 CM (20'S BOX)[CONV[187900[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","4A00015","31-01-2029","9","EA","9","6.00000"
"","607543","KDH KCH Dubai Hospital Inventory Organization","MC10519","BD PLASTIPAK LUER SLIP ECCENTRIC TIP SYRINGE 60ML (60'S BOX)[BECT[300866[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","2404021","31-03-2029","17","EA","25","2.38317"
"","600273","KDH KCH Dubai Hospital Inventory Organization","MC10519","BD PLASTIPAK LUER SLIP ECCENTRIC TIP SYRINGE 60ML (60'S BOX)[BECT[300866[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","2402122","31-01-2029","8","EA","0","2.38317"
"","602728","KDH KCH Dubai Hospital Inventory Organization","MC10540","Disposable pillow case[4MED[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","202406P","27-06-2029","140","EA","190","1.05000"
"","595368","KDH KCH Dubai Hospital Inventory Organization","MC10540","Disposable pillow case[4MED[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","16064","30-09-2028","50","EA","0","1.05000"
"","605096","KDH KCH Dubai Hospital Inventory Organization","MC10550","OPSITE MOISTURE VAPOUR PERMEABLE SPRAY DRESSING 100ML[SM&N[66004979[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","33141","03-08-2026","2","EA","2","28.70000"
"","600318","KDH KCH Dubai Hospital Inventory Organization","MC10556","DISPOSABLE SHOE COVER NON-WOVEN ANTI-SLIP BLUE[MEDP[SC004N[BX/1000[","DHHMainWHS Main General Warehouse","0.0.0","080525","08-05-2030","700","EA","1300","0.11500"
"","609952","KDH KCH Dubai Hospital Inventory Organization","MC10556","DISPOSABLE SHOE COVER NON-WOVEN ANTI-SLIP BLUE[MEDP[SC004N[BX/1000[","DHHMainWHS Main General Warehouse","0.0.0","23122024","31-10-2029","580","EA","0","0.11500"
"","607573","KDH KCH Dubai Hospital Inventory Organization","MC10556","DISPOSABLE SHOE COVER NON-WOVEN ANTI-SLIP BLUE[MEDP[SC004N[BX/1000[","DHHMainWHS Main General Warehouse","0.0.0","09042025","01-05-2029","20","EA","0","0.11500"
"","602692","KDH KCH Dubai Hospital Inventory Organization","MC10572","LNCS NEO SPO2 NEONATAL/ADULT PULSE OXIMETER ADHESIVE SENSOR 20'S[MASI[2329[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24KT7","01-10-2027","20","EA","20","57.50000"
"","605076","KDH KCH Dubai Hospital Inventory Organization","MC10575","STERILE EYE PADS (50'S BOX)[MTCH[100910[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","20240720","19-07-2029","58","EA","0","0.44000"
"","595327","KDH KCH Dubai Hospital Inventory Organization","MC10575","STERILE EYE PADS (50'S BOX)[MTCH[100910[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH030032022","31-12-2029","2","EA","60","0.44000"
"","609944","KDH KCH Dubai Hospital Inventory Organization","MC10577","HEAD CAP COVER 100'S PACK[4MED[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","050525","08-05-2030","336","EA","0","0.05761"
"","595370","KDH KCH Dubai Hospital Inventory Organization","MC10577","HEAD CAP COVER 100'S PACK[4MED[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","12102024","12-10-2029","64","EA","400","0.05761"
"","597798","KDH KCH Dubai Hospital Inventory Organization","MC10596","ALL SILICONE FOLEY CATHETER 2WAY PAEDIATRIC 10FR 3-5ML[GRET[GCU201110[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH20220716","01-07-2027","20","EA","10","11.99928"
"","597797","KDH KCH Dubai Hospital Inventory Organization","MC10627","NEEDLETECH 32G X 4MM 100'S[MESO[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","13122024","31-07-2028","100","EA","100","1.40000"
"","607561","KDH KCH Dubai Hospital Inventory Organization","MC10632","WOODEN TONGUE DEPRESSOR STERILE 150 X 18 X 1.6MM 100'S[GNRC[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","SH2410018","07-11-2029","1200","EA","0","0.05000"
"","600305","KDH KCH Dubai Hospital Inventory Organization","MC10632","WOODEN TONGUE DEPRESSOR STERILE 150 X 18 X 1.6MM 100'S[GNRC[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","NOLOT04042025","01-01-3000","300","EA","1500","0.05000"
"","612342","KDH KCH Dubai Hospital Inventory Organization","MC10681","ECLIPSE PROBE COVER LATEX FREE[PRKR[38-01[BX/100[","DHHMainWHS Main General Warehouse","0.0.0","E1224379","07-12-2026","40","EA","100","3.40515"
"","597784","KDH KCH Dubai Hospital Inventory Organization","MC10728","LONG NEEDLE 27G X 30MM YELLOW (100'S BOX)[TERU[DN-2730[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH220915","31-08-2027","100","EA","100","0.35000"
"","602720","KDH KCH Dubai Hospital Inventory Organization","MC10764","ISOLATION GOWN BLUE 115X137CM 10'S[4MED[NO REF#[BX/100[","DHHMainWHS Main General Warehouse","0.0.0","23111201","30-11-2028","520","EA","520","0.80000"
"","597788","KDH KCH Dubai Hospital Inventory Organization","MC10766","PATIENT DENTAL BIB 125'S PACK[GNRC[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","20230720","19-07-2028","250","EA","250","0.07400"
"","602738","KDH KCH Dubai Hospital Inventory Organization","MC10818","DISPOSABLE PENLIGHT[MEDL[MDS131040[PK/6[","DHHMainWHS Main General Warehouse","0.0.0","NONLOT17072024","31-01-3000","14","EA","14","10.50000"
"","602730","KDH KCH Dubai Hospital Inventory Organization","MC10832","GAUZE SWABS STERILE 5X5CM 5'S PACK (20 PACKS/BOX)[SAFE[103521[PK/1[","DHHMainWHS Main General Warehouse","0.0.0","OH6240589","04-05-2029","2890","EA","2890","0.08000"
"","595363","KDH KCH Dubai Hospital Inventory Organization","MC10910","Splash Face Shield","DHHMainWHS Main General Warehouse","0.0.0","19082024","31-05-2028","162","EA","0","0.82001"
"","597782","KDH KCH Dubai Hospital Inventory Organization","MC10910","Splash Face Shield","DHHMainWHS Main General Warehouse","0.0.0","KCH19092023","31-12-2028","18","EA","216","0.82001"
"","609955","KDH KCH Dubai Hospital Inventory Organization","MC10949","Gauze Swab X-Ray  SterileSize : 10x10cm   16 Ply (20'S PACK/BOX)[S.G[EF16XGS[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","202404","31-03-2029","100","EA","100","0.23000"
"","612329","KDH KCH Dubai Hospital Inventory Organization","MC10980","OPSITE POST-OP WATERPROOF DRESSING W/ ABSORBENT PAD 6.5CM X 5CM (100'S BOX)[SM&N[66000708[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","202502","01-01-2030","100","EA","100","1.88000"
"","597786","KDH KCH Dubai Hospital Inventory Organization","MC10987","FOLEY BALLOON CATHETER 2WAY STANDARD 14FR 30ML (10'S BOX)[GRET[GCU200314[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","20240920","19-09-2029","15","EA","0","3.00000"
"","607557","KDH KCH Dubai Hospital Inventory Organization","MC10987","FOLEY BALLOON CATHETER 2WAY STANDARD 14FR 30ML (10'S BOX)[GRET[GCU200314[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","24H2","31-07-2029","4","EA","15","3.00000"
"","605081","KDH KCH Dubai Hospital Inventory Organization","MC11028","4-0 VICRYL RAPIDE SUTURE UNDYED 75CM M1.5 PS-2[ETHI[W9922[BX/12[","DHHMainWHS Main General Warehouse","0.0.0","AV6829","31-05-2029","1","EA","1","35.10999"
"","607569","KDH KCH Dubai Hospital Inventory Organization","MC11044","SURGICAL CLIPPER BLADE ASSEMBLY[3M[9660[PK/50[","DHHMainWHS Main General Warehouse","0.0.0","20240901","23-11-2034","20","EA","10","16.00000"
"","605114","KDH KCH Dubai Hospital Inventory Organization","MC11046","TED STOCKING THIGH LENGTH SMALL SHORT[COVI[3071LF[BX/6[","DHHMainWHS Main General Warehouse","0.0.0","KCH2211100234","26-03-2027","5","EA","0","41.00000"
"","607570","KDH KCH Dubai Hospital Inventory Organization","MC11046","TED STOCKING THIGH LENGTH SMALL SHORT[COVI[3071LF[BX/6[","DHHMainWHS Main General Warehouse","0.0.0","2211100234","26-03-2027","4","EA","9","41.00000"
"","600314","KDH KCH Dubai Hospital Inventory Organization","MC11047","TED STOCKING THIGH LENGTH SMALL REGULAR[COVI[3130LF[BX/6[","DHHMainWHS Main General Warehouse","0.0.0","2323000052","16-08-2028","10","EA","0","41.00000"
"","600313","KDH KCH Dubai Hospital Inventory Organization","MC11047","TED STOCKING THIGH LENGTH SMALL REGULAR[COVI[3130LF[BX/6[","DHHMainWHS Main General Warehouse","0.0.0","2313700118","21-04-2028","8","EA","18","41.00000"
"","597787","KDH KCH Dubai Hospital Inventory Organization","MC11061","TRANSPORE WHITE SURGICAL TAPE 1.25CM X 9.14M (1/2 INCH)[3M[1527-0[BX/24[","DHHMainWHS Main General Warehouse","0.0.0","SA20230261","15-11-2028","18","EA","18","1.95000"
"","612349","KDH KCH Dubai Hospital Inventory Organization","MC11106","NEEDLETECH 32G X 8MM 100'S[MESO[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH20220225","31-01-2027","100","EA","100","1.20000"
"","597799","KDH KCH Dubai Hospital Inventory Organization","MC11122","SAFEAID FIRST AID CONS[SAFE[SA-25[KT/1[","DHHMainWHS Main General Warehouse","0.0.0","NON081123","01-01-2028","1","EA","1","68.11781"
"","600301","KDH KCH Dubai Hospital Inventory Organization","MC11212","CLINELL UNIVERSAL WIPES 200'S (ALCOHOL FREE)[GAMA[CW200[PK/1[","DHHMainWHS Main General Warehouse","0.0.0","UB5123624A","05-09-2029","4","EA","4","18.50000"
"","602750","KDH KCH Dubai Hospital Inventory Organization","MC11220","Schirmer Test Strip (eye)  Pack Size","DHHMainWHS Main General Warehouse","0.0.0","KCHV23H001-02","31-10-2028","100","EA","100","3.00000"
"","609924","KDH KCH Dubai Hospital Inventory Organization","MC11232","2-0 VICRYL RAPIDE UNDYED 75CM M3 PSLX[ETHI[W9938[BX/12[","DHHMainWHS Main General Warehouse","0.0.0","AM3277","30-06-2026","5","EA","0","36.91694"
"","602706","KDH KCH Dubai Hospital Inventory Organization","MC11232","2-0 VICRYL RAPIDE UNDYED 75CM M3 PSLX[ETHI[W9938[BX/12[","DHHMainWHS Main General Warehouse","0.0.0","KCHAP9050","31-07-2026","2","EA","7","36.91694"
"","612335","KDH KCH Dubai Hospital Inventory Organization","MC11309","5-0 MONOCRYL UNDYED 45CM M1 PS-3[ETHI[MPY500H[BX/36[","DHHMainWHS Main General Warehouse","0.0.0","TGMKTP","31-05-2028","31","EA","31","35.72032"
"","612346","KDH KCH Dubai Hospital Inventory Organization","MC11362","PLAIN ORAL/NASAL(ON)ET TUBE ID 4.5 - STERILE[FLEX[038-961-045[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","KCH231000184","30-09-2028","10","EA","10","4.15000"
"","609919","KDH KCH Dubai Hospital Inventory Organization","MC11396","SURGICEL ABSORBABLE HAEMOSTAT 5 X 35 CM (12'S BOX)[ETHI[W1911/1901GB[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","3943808","31-10-2027","12","EA","12","229.19336"
"","600320","KDH KCH Dubai Hospital Inventory Organization","MC11478","NITRILE EXAMINATION GLOVES 100'S - XSMALL ","DHHMainWHS Main General Warehouse","0.0.0","240028818NCZA","12-08-2027","1400","EA","1400","0.08238"
"","607563","KDH KCH Dubai Hospital Inventory Organization","MC11689","AUTO SUTURE PREMIUM SKIN STAPLE REMOVER EXTRACTOR 12'S[COVI[150462[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","J5B2769LY","31-01-2030","7","EA","7","35.00000"
"","605116","KDH KCH Dubai Hospital Inventory Organization","MC11801","ELECTROLASE HYFRECATOR TIPS SHARP 100'S PACK[CONM[7-100-12BX[PC/1[ ","DHHMainWHS Main General Warehouse","0.0.0","KCH202207122","31-07-2027","100","EA","100","3.50000"
"","602726","KDH KCH Dubai Hospital Inventory Organization","MC11869","MEPORE ADHESIVE DRESSING 9 X 15 CM[MOLN[671000[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","24480182","28-10-2027","50","EA","50","1.25000"
"","609954","KDH KCH Dubai Hospital Inventory Organization","MC11882","HEALTH CARE PARTICULATE RESPIRATOR N95 MASK REGULAR[3M[1860[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","A22299","26-10-2027","35","EA","108","6.44109"
"","602732","KDH KCH Dubai Hospital Inventory Organization","MC11883","HEALTH CARE PARTICULATE RESPIRATOR N95 MASK SMALL[3M[1860S[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCHKM1281","03-05-2026","235","EA","134","5.63318"
"","595376","KDH KCH Dubai Hospital Inventory Organization","MC11886","DISPOSABLE BED SHEET BLUE 140 X 240CM 10'S PACK[MEDP[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","ZF004","25-02-2030","70","EA","0","1.30000"
"","607568","KDH KCH Dubai Hospital Inventory Organization","MC11886","DISPOSABLE BED SHEET BLUE 140 X 240CM 10'S PACK[MEDP[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","080525","08-05-2030","60","EA","0","1.30000"
"","595375","KDH KCH Dubai Hospital Inventory Organization","MC11886","DISPOSABLE BED SHEET BLUE 140 X 240CM 10'S PACK[MEDP[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","060629","25-06-2027","40","EA","0","1.30000"
"","612332","KDH KCH Dubai Hospital Inventory Organization","MC11910","CHEMODOL MASSAGE OIL 500ML[CHMO[091258789[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","617637","01-11-2026","2","EA","4","120.00000"
"","602724","KDH KCH Dubai Hospital Inventory Organization","MC11910","CHEMODOL MASSAGE OIL 500ML[CHMO[091258789[EA/1[","DHHMainWHS Main General Warehouse","0.0.0","617292","31-07-2026","2","EA","0","120.00000"
"","600302","KDH KCH Dubai Hospital Inventory Organization","MC11914","MICROPORE SURGICAL TAPE STANDARD 5CM X 9.14M (2 INCH)[3M[1530-2[BX/6[","DHHMainWHS Main General Warehouse","0.0.0","SA20240156","27-11-2027","18","EA","18","6.50000"
"","595365","KDH KCH Dubai Hospital Inventory Organization","MC11944","STERI-STRIP REINFORCED ADHESIVE SKIN CLOSURES 6MM X 75MM[3M[R1541[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","KCH33PT8M","10-06-2028","222","EA","222","3.40000"
"","609940","KDH KCH Dubai Hospital Inventory Organization","MC11945","STERI-STRIP REINFORCED ADHESIVE SKIN CLOSURES 6MM X 38MM[3M[R1542[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","33YP9Y","23-08-2029","346","EA","0","2.50000"
"","609941","KDH KCH Dubai Hospital Inventory Organization","MC11945","STERI-STRIP REINFORCED ADHESIVE SKIN CLOSURES 6MM X 38MM[3M[R1542[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","33YN78","19-08-2029","50","EA","396","2.50000"
"","595342","KDH KCH Dubai Hospital Inventory Organization","MC11947","OPSITE POST-OP WATERPROOF DRESSING W/ ABSORBENT PAD 15.5CM X 8.5CM (20'S BOX)[SM&N[66000712[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","202447","01-11-2029","60","EA","60","5.94002"
"","607567","KDH KCH Dubai Hospital Inventory Organization","MC11951","NASAL/ORAL CANNULA ADULTS NASAL/ORAL PRESSURE TRANSDUCER LUERLOCK 180 CM[CNSMed[NC-017C[EA/1[ ","DHHMainWHS Main General Warehouse","0.0.0","2023010","30-06-2028","11","EA","11","40.00000"
"","609927","KDH KCH Dubai Hospital Inventory Organization","MC12105","HUDSON RCI NEBULIZER ADAPTOR VENTURI STYLE INDIVIDULLY PACKED[TLFX[403128[BX/50[","DHHMainWHS Main General Warehouse","0.0.0","KCH74A2202056","31-12-2028","2","EA","2","22.00000"
"","612316","KDH KCH Dubai Hospital Inventory Organization","MC12438","DEAD BODY / CADAVER BAG PAEDIATRIC[PRCY[55-7210[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCH99116","15-01-2026","7","EA","8","45.00000"
"","600278","KDH KCH Dubai Hospital Inventory Organization","MC12712","COBAN SELF-ADHERENT WRAP NON-STERILE TAN 25 MM X 4.5 M[3M[1581[BX/30[","DHHMainWHS Main General Warehouse","0.0.0","107034310","23-06-2029","27","EA","0","6.00000"
"","595337","KDH KCH Dubai Hospital Inventory Organization","MC12712","COBAN SELF-ADHERENT WRAP NON-STERILE TAN 25 MM X 4.5 M[3M[1581[BX/30[","DHHMainWHS Main General Warehouse","0.0.0","107017413","27-05-2029","6","EA","33","6.00000"
"","595339","KDH KCH Dubai Hospital Inventory Organization","MC12713","COBAN SELF-ADHERENT WRAP NON-STERILE TAN 75 MM X 4.5 M[3M[1583[BX/24[","DHHMainWHS Main General Warehouse","0.0.0","106910477","14-05-2029","19","EA","0","11.50000"
"","597763","KDH KCH Dubai Hospital Inventory Organization","MC12713","COBAN SELF-ADHERENT WRAP NON-STERILE TAN 75 MM X 4.5 M[3M[1583[BX/24[","DHHMainWHS Main General Warehouse","0.0.0","106798201","25-03-2029","6","EA","25","11.50000"
"","602703","KDH KCH Dubai Hospital Inventory Organization","MC12714","COBAN SELF-ADHERENT WRAP NON-STERILE TAN 100 MM X 4.5 M[3M[1584[BX/18[","DHHMainWHS Main General Warehouse","0.0.0","107380959","02-09-2029","13","EA","0","16.48828"
"","612314","KDH KCH Dubai Hospital Inventory Organization","MC12714","COBAN SELF-ADHERENT WRAP NON-STERILE TAN 100 MM X 4.5 M[3M[1584[BX/18[","DHHMainWHS Main General Warehouse","0.0.0","060625","25-06-2026","7","EA","20","16.48828"
"","612310","KDH KCH Dubai Hospital Inventory Organization","MC12723","BANDAGE ELASTIC GAUZE CONFORMING UNSTERILE 2.5CM X 3.75M CONFORM STRETCH BANDAGES[X[2230[BX/96[","DHHMainWHS Main General Warehouse","0.0.0","KCH99117","16-01-2026","5","EA","5","3.00000"
"","595348","KDH KCH Dubai Hospital Inventory Organization","MC12727","EESIBAN ELASTICATED SUPPORT BANDAGE 10MTR X 6.25CM SIZE-B[SLIS[70371900[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCHGMC00083","30-04-2025","2","EA","2","19.00000"
"","605093","KDH KCH Dubai Hospital Inventory Organization","MC12729","EESIBAN ELASTICATED SUPPORT BANDAGE 10MTR X 7.5CM SIZE-D[SLIS[70372100[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","KCHTU021-0823","31-07-2028","2","EA","2","23.34375"
"","607547","KDH KCH Dubai Hospital Inventory Organization","MC12731","EESIBAN ELASTICATED SUPPORT BANDAGE 10MTR X 10.0CM SIZE-F[SLIS[70372300[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","TU006-0225","31-01-2030","1","EA","1","28.00000"
"","600283","KDH KCH Dubai Hospital Inventory Organization","MC12732","EESIBAN ELASTICATED SUPPORT BANDAGE 10MTR X 12.0CM SIZE-G[SLIS[70372400[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","TU007-0225","31-01-2030","1","EA","1","30.00000"
"","595353","KDH KCH Dubai Hospital Inventory Organization","MC12812","SURGICAL BLADE CARBON STEEL W/O HANDLE #11 (100'S BOX)[BRMD[NO REF#[PC/1[","DHHMainWHS Main General Warehouse","0.0.0","240001BL","31-03-2029","200","EA","91","0.18000"
"","595335","KDH KCH Dubai Hospital Inventory Organization","MC12883","ABENA-FIX NET LARGE 90-140CM[ABEN[1999911724[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","182290154","01-11-2028","140","EA","140","5.88150"
"","612323","KDH KCH Dubai Hospital Inventory Organization","MC12884","ABRI-FIX NET MEDIUM 80-130CM[ABEN[9250[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","KCH182290150","02-06-2025","103","EA","103","5.80683"
"","612324","KDH KCH Dubai Hospital Inventory Organization","MC12885","ABRI-FIX NET XLARGE 100-150CM[ABEN[9252/1999911725[PK/5[","DHHMainWHS Main General Warehouse","0.0.0","182290150","07-12-2025","30","EA","30","6.50000"
"","609925","KDH KCH Dubai Hospital Inventory Organization","MC12886","ABRI-FIX NET 2XL 110-160CM[ABEN[1999911726 [PK/5[","DHHMainWHS Main General Warehouse","0.0.0","5293787","24-01-2029","17","EA","20","6.80000"
"","600269","KDH KCH Dubai Hospital Inventory Organization","MC13157","ALL SILICONE FOLEY CATHETER 2WAY STANDARD 12FR 5-10ML[GRET[GCU201113[BX/10[","DHHMainWHS Main General Warehouse","0.0.0","A118062405","30-06-2029","16","EA","8","11.88975"
